folio,Estado,p24,p43,p43m,p60,p151,region,escolaridadh,per_esc_h,per_esc_pm,per_ing_14,per_ing_hoy,mujer,edad,indigena,movilidad_ascendente,sin_movilidad,movilidad_descendente,prob,X
1200100950000001750201,12,5,2,2,2,6,5,17,10,4,5,7,0,40,0,1,0,0,-0.9556802287946898,-1.1178515312836745
1503300012201021590204,15,5,2,2,9,8,4,12,7,4,4,6,0,34,0,1,0,0,-0.4659495547824921,-1.5673634428063137
1000701230000001700401,10,5,2,2,5,7,2,9,4,4,6,3,1,35,0,0,0,1,-0.6585433801081138,-2.0525140679872873
1606600010179016430501,16,2,2,2,6,8,3,8,4,3,6,9,1,52,0,1,0,0,-0.8343682236309736,-1.609416240113663
080190001361A024390201,8,4,2,2,10,9,1,17,10,3,4,9,0,54,0,1,0,0,0.5830689875809558,-1.2721646518533598
2700500210000001860201,27,5,2,2,4,7,5,12,7,3,3,5,0,32,0,1,0,0,-1.2307818652708378,-1.3577108470269639
3008700012298020830202,30,4,2,2,6,8,5,22,10,4,10,9,0,63,0,0,0,1,0.537583767510506,-0.6224628506449026
1409700320284001130201,14,5,2,2,6,8,3,15,9,4,9,10,0,34,0,1,0,0,-0.9383803132348637,-1.459368453612846
1505700010512003230201,15,3,2,2,8,8,4,10,6,4,9,9,0,43,0,0,1,0,-0.5328284535631906,-1.4631911306374716
2700401462382026990401,27,5,2,2,5,8,5,12,7,1,8,7,1,40,0,0,0,1,-0.739121497933046,-1.27371350357737
2201600010454021190201,22,4,2,2,6,7,4,17,10,3,4,1,0,36,0,0,0,1,-0.721956691139971,-1.1224986087883457
0100100013308009830202,1,3,2,2,3,7,3,12,7,4,7,6,0,55,0,0,0,1,-0.7149660263778035,-1.5779136336214719
2501200010374006430401,25,3,2,2,2,8,2,15,9,1,8,6,1,42,0,0,0,1,-0.7092698914374719,-1.199311310637804
3019300011362014270203,30,2,2,2,9,6,5,17,10,4,4,8,0,56,0,1,0,0,-0.11486892941476123,-0.9388225442872808
1703300010115024540501,17,5,2,2,9,7,4,9,4,1,3,3,1,46,0,0,1,0,-0.07812902963313495,-1.9316685530221993
0200200016569011010301,2,4,6,6,2,7,1,15,9,9,10,9,1,34,1,0,0,1,-1.1409476394493185,-0.9538952309271709
1700600010635021590201,17,5,2,2,7,7,4,11,7,1,9,1,0,54,0,0,0,1,0.1916523367788423,-1.8432191472579618
110200001196A058890501,11,2,2,2,4,7,4,9,4,4,7,5,1,50,0,0,0,1,-0.8359715303853037,-1.420752048819681
3006900010109036820502,30,4,2,2,5,7,5,9,4,1,2,1,1,46,0,0,0,1,-0.7741686677506225,-1.4998064277734293
0801900012556018320401,8,5,2,2,7,8,1,12,7,4,6,9,1,40,0,1,0,0,-0.37262105314600125,-1.6901982655768104
1503300012273001570401,15,1,2,2,7,8,4,15,9,1,7,6,1,44,0,0,0,1,-0.7914096365967227,-0.7514266384248894
1501000010249034230201,15,4,2,2,7,7,4,12,7,3,8,8,0,50,0,0,1,0,-0.13224456383663297,-1.5998452483207877
0900700014043006150401,9,4,4,5,1,7,4,12,7,9,9,7,1,39,0,0,0,1,-1.2330420727305305,-1.3443594360990896
1603400010457001350401,16,4,2,2,4,8,3,6,2,3,2,2,1,35,0,0,1,0,-1.5090292519523194,-1.8880770914987235
2500100010031010560201,25,3,2,2,10,10,2,2,1,1,1,5,0,60,0,1,0,0,0.5875211970637171,-2.2527095771350454
1306700070000001050401,13,5,2,2,8,8,4,6,2,1,3,1,0,36,1,0,0,1,-0.4709260348590971,-1.666517823282951
150130001147A022230401,15,2,4,4,4,6,4,16,9,7,10,10,1,35,0,0,1,0,-1.4227170627454166,-0.9185730063209285
2802700010794004640401,28,3,4,4,9,7,1,9,4,7,7,3,1,40,0,0,0,1,-0.7134583412660152,-1.7680892221917879
2701300120000001930201,27,5,2,2,3,8,5,9,4,4,2,3,0,49,0,1,0,0,-0.5638122131141019,-1.5552461258337944
1904600010108040890501,19,1,2,2,6,8,1,9,4,3,6,8,0,64,0,1,0,0,-0.09457910943132652,-1.5158326824023352
2900500010378015170401,29,3,4,4,6,7,4,15,9,7,8,7,1,35,0,0,0,1,-1.0498817758108197,-1.0650355756520915
0100500660000001840301,1,5,2,2,7,5,3,6,2,1,5,4,1,34,0,0,0,1,-1.298633320480059,-2.4257334769701617
1510400012173014250201,15,5,2,2,1,7,4,16,9,4,5,10,0,43,0,1,0,0,-0.69685683465596,-1.2807242544971473
1502900010166027300201,15,4,2,2,4,7,4,9,4,4,4,3,0,47,0,0,0,1,-0.616139415769746,-1.7348772199110905
2500100011260027560501,25,3,2,2,6,7,2,17,10,1,4,3,1,46,0,0,0,1,-0.17820863919983376,-1.2769768390466865
1503300012273004580301,15,4,2,2,13,6,4,9,4,1,1,4,1,34,0,1,0,0,-0.5061591387964248,-1.9042567149744725
2804100010435016030501,28,4,2,2,7,7,1,9,4,4,8,3,1,53,0,0,0,1,-0.08627310528044863,-1.9627871255127767
2201400012969018760101,22,4,3,2,4,7,4,11,7,7,3,7,1,39,0,1,0,0,-0.9521642644973205,-1.4918148981047241
0900500011608006990501,9,2,10,10,4,8,4,16,9,10,9,5,1,54,0,0,0,1,-0.5442157470388326,-0.8013072502539589
110200001196A053880501,11,3,4,2,5,8,4,9,4,4,5,10,1,55,0,1,0,0,-0.30067251933485634,-1.5091232474606573
2006700010929013930501,20,1,11,7,3,6,5,11,7,10,9,4,0,46,0,0,0,1,-1.541890323379432,-1.0273372183191312
1403900010948003120501,14,1,2,2,3,8,3,16,9,4,9,10,1,55,0,1,0,0,-0.9022527541081311,-0.8408175751367364
3019300011362014270201,30,1,2,2,17,8,5,14,9,3,5,4,0,53,0,0,0,1,0.3092549479874882,-0.936138342400601
0503500014158036670101,5,4,2,2,6,5,1,11,7,1,6,5,1,51,0,0,0,1,-0.3252088070780851,-2.0078961684862318
150130001147A017230401,15,2,4,2,4,7,4,12,7,7,9,9,1,36,0,0,1,0,-1.4024041531339926,-1.1121365399499998
1510400011809002230401,15,1,4,4,3,11,4,17,10,7,10,10,1,36,0,0,1,0,-1.3144655052302852,-0.12553419048189407
1307700201088036000401,13,5,3,3,3,7,4,10,6,7,5,4,1,40,0,0,0,1,-0.8676808111227345,-1.6899360946193007
2104400300000001070301,21,4,2,2,13,6,4,11,7,4,6,8,1,34,0,1,0,0,-0.45000487086303265,-1.7589208143799167
1611000250000001360401,16,5,2,4,7,9,3,6,2,4,6,5,1,35,0,0,0,1,-1.049539510778441,-1.9742650145917624
1306300150000001050301,13,5,2,2,16,8,4,9,4,1,8,5,1,32,0,0,0,1,-0.0517887168656781,-1.8734095409046536
2405800010167032680401,24,5,2,2,3,8,3,12,7,4,6,7,1,35,0,1,0,0,-1.2595543283023207,-1.575191215651624
3012300140800012810402,30,5,2,2,3,7,5,9,4,3,1,1,1,36,0,0,1,0,-1.2395999920758307,-1.5354904718010352
0901200010892013450201,9,1,6,4,3,7,4,12,7,9,8,9,0,33,0,1,0,0,-1.8114426759306406,-0.9665946679616358
1512100011890012230201,15,1,5,8,6,9,4,12,7,10,9,10,0,60,0,1,0,0,-0.24742146500200668,-0.9658031391177597
2201400013045003760101,22,5,6,4,10,7,4,16,9,9,9,7,1,51,0,0,0,1,0.39080859104352206,-1.4733580146757033
1503300014439002570501,15,5,2,2,12,8,4,9,4,1,6,3,1,45,0,0,0,1,0.1958576831778882,-1.8756990695852436
1605300012340009350102,16,3,11,11,4,8,3,9,4,10,10,7,1,41,0,0,0,1,-1.4823541407421559,-1.5377033117866903
2500600013973026430401,25,5,2,2,5,7,2,12,7,3,8,6,1,39,0,0,0,1,-0.39065762524623754,-1.8610793232325435
2500600015240005550401,25,5,2,2,4,10,2,1,1,1,1,3,1,44,0,1,0,0,-0.3833128722288617,-2.335506372803535
0503300012049054670401,5,4,2,2,7,8,1,10,6,4,4,6,1,38,0,1,0,0,-0.6889221791806712,-1.6781127706000154
1503300012201027590203,15,4,6,2,7,6,4,9,4,7,6,2,0,48,0,0,0,1,-0.3820283365224395,-1.9216972297494075
280220001171A058090201,28,2,2,2,1,8,1,11,7,4,8,4,0,39,0,0,0,1,-1.4544826747415311,-1.2435016281225846
1402100010106012190301,14,5,2,2,7,8,3,6,2,1,3,5,1,34,0,1,0,0,-1.1247004732606989,-2.088616707165971
1200100011189046760201,12,3,2,2,7,6,5,9,4,4,9,9,0,42,0,0,1,0,-0.9885716784353273,-1.5292810845560205
0901300010334036580101,9,4,8,4,2,7,4,15,9,9,10,10,1,33,0,0,1,0,-1.3383670963186116,-1.1165882258253348
1202900010637049820301,12,5,2,2,7,7,5,12,7,4,3,4,0,32,0,1,0,0,-0.9688591799591544,-1.4207558967256775
0900500011769015230201,9,1,7,2,3,8,4,19,10,7,9,10,0,52,0,1,0,0,-0.6597735989987721,-0.48156183268853714
1512100010271004250401,15,2,2,7,6,8,4,15,9,7,6,8,0,36,0,1,0,0,-1.128598310319283,-0.8456342865081821
1505700011224007250301,15,1,11,11,3,10,4,15,9,10,10,10,0,32,0,0,1,0,-1.7194323335008495,-0.38060631071146117
2603000012405013730201,26,4,2,3,4,8,1,12,7,7,10,10,0,49,0,0,1,0,-0.3830727305669015,-1.584264321618815
3205300010216035450101,32,5,2,2,5,6,2,12,7,3,3,3,1,33,0,0,1,0,-0.7241167704287064,-1.9335979206283058
1605000030000001350201,16,5,2,2,18,9,3,6,2,4,2,3,0,61,0,1,0,0,1.1542607205434605,-2.4325294149071617
0900500010243040930401,9,1,2,3,7,6,4,9,4,4,2,2,0,32,0,0,1,0,-1.6202223354146934,-1.373938994435154
1204600020568028750201,12,2,2,2,5,5,5,9,4,4,3,2,0,48,0,0,0,1,-1.1140025698939382,-1.4953401247277702
0501800011082027700401,5,2,2,2,9,11,1,9,4,4,6,8,1,44,0,1,0,0,-0.4296091761849703,-1.207273958425601
1701100010207050600401,17,3,2,2,6,8,4,16,9,3,10,10,0,44,0,0,1,0,-0.4930671850636884,-0.9917956722556002
1503300014439033580201,15,4,6,4,3,7,4,17,10,9,9,5,0,47,0,0,0,1,-0.5233077258697503,-1.1286573154634785
0503000012418009620301,5,3,4,2,3,8,1,12,7,7,7,9,0,31,0,1,0,0,-1.4586532308194238,-1.3062425546883758
1505800011429010300201,15,2,4,2,5,7,4,16,9,7,4,1,0,52,0,0,0,1,-0.4472371275533626,-0.9945344955640995
3016001010471008820501,30,5,2,2,10,7,5,12,7,3,6,6,1,48,0,0,1,0,0.006747401103549433,-1.544299055284136
1503300012201021590204,15,5,2,2,9,8,4,12,7,4,4,6,0,34,0,1,0,0,-0.4659495547824921,-1.5673634428063137
3105000016558028390501,31,5,2,2,10,5,5,12,7,4,5,8,0,56,1,1,0,0,0.43800110065692255,-1.538837238640386
020020001711A029110201,2,4,2,2,8,4,1,12,7,2,4,6,0,64,0,1,0,0,0.4373159979118889,-2.2217584185569828
1503901511739015290201,15,4,2,5,5,9,4,12,7,7,3,10,0,43,0,1,0,0,-0.5553949358282744,-1.2736421974849848
0503000014382002660201,5,3,2,8,4,9,1,12,7,9,7,9,0,41,0,1,0,0,-0.9325491061160129,-1.253062728972722
1502000010885017240201,15,5,2,2,5,6,4,9,4,4,5,6,0,44,0,1,0,0,-0.5562305528399287,-1.9924745059787141
0300803041405013070401,3,4,2,3,3,8,2,6,2,7,4,4,1,35,1,0,1,0,-0.8831303831656705,-1.6385450725795627
1505800010717005300401,15,3,2,2,3,8,4,9,4,4,7,7,1,44,0,0,1,0,-0.9724633242383769,-1.3916479589492177
080190001361A005370301,8,3,2,2,10,8,1,9,4,4,10,2,1,34,0,0,0,1,-0.8070506624178552,-1.643119821956111
0503500011897027690201,5,3,10,3,2,6,1,14,9,10,8,7,0,33,0,0,0,1,-1.5519210682518145,-1.3807504880512795
110200001577A013880501,11,2,2,2,7,9,4,11,7,4,6,6,1,52,0,0,1,0,-0.31011216917976114,-1.1270012377895902
2500600013475006560101,25,2,2,2,10,7,2,8,4,1,3,4,1,39,0,1,0,0,-0.5713873971213675,-1.8244156797444266
0901400010543004460201,9,2,8,6,3,8,4,15,9,10,10,10,0,32,0,0,1,0,-1.5834315956913232,-0.7674716274318213
2603000014863058730301,26,2,2,2,6,9,1,9,4,4,8,9,0,34,0,1,0,0,-1.245689459284566,-1.348328972275571
0900700014024003150401,9,2,2,2,2,6,4,15,9,4,7,5,1,37,0,0,0,1,-1.496978112991847,-0.9687369755593928
1503300011006006570201,15,1,2,2,8,7,4,6,2,4,7,3,0,52,0,0,0,1,-0.6265316742465061,-1.6377419922308203
2603000011746038740501,26,2,2,2,10,7,1,9,4,4,6,4,1,63,0,0,0,1,0.29814609919493684,-1.8039812555486026
1305500170000001990502,13,1,11,7,9,10,4,16,9,10,6,6,1,63,1,0,1,0,0.45130508245612866,-0.2822812838902727
150570001032A016240401,15,3,2,2,3,8,4,8,4,4,5,3,1,33,0,0,0,1,-1.5055899288499897,-1.3912508673694992
1512100012386013230101,15,2,6,4,3,8,4,12,7,9,10,9,1,42,0,0,0,1,-1.1928566005025794,-1.0123614269828825
0501000020000001670502,5,5,4,2,10,6,1,9,4,4,6,7,1,56,0,1,0,0,0.415858621350654,-2.304648317420478
0900500011237015220301,9,2,98,3,2,7,4,16,9,7,9,10,1,34,0,1,0,0,-1.9409711343165879,-0.8737093308987686
1403000010302021110401,14,1,2,6,3,7,3,17,10,7,10,9,0,37,0,0,0,1,-1.7951247911090864,-0.7894957944983975
3105000015225007390201,31,1,11,8,3,10,5,20,10,10,10,10,0,51,0,0,1,0,-0.8420828342667719,0.047262834344138235
1700800010038049530401,17,5,2,4,5,8,4,14,9,7,8,6,1,35,0,0,0,1,-0.7627757032850042,-1.29020972428538
1200100012399003750401,12,2,4,4,2,8,5,17,10,7,10,10,0,34,0,0,1,0,-1.6567696023994438,-0.4146013323617104
2501200012544015430201,25,5,2,2,9,7,2,15,9,4,9,8,0,48,0,0,0,1,0.47695983399625086,-1.832694343102728
1900600011632009850501,19,5,2,2,6,7,1,9,4,3,3,3,0,42,0,0,1,0,-0.48937693997941156,-2.0586222252609625
2500100010031010560201,25,3,2,2,10,10,2,2,1,1,1,5,0,60,0,1,0,0,0.5875211970637171,-2.2527095771350454
1403000010302012110201,14,2,2,2,12,6,3,12,7,4,9,6,0,50,1,0,0,1,-0.2260964999919195,-1.3729499563355039
2800300011131049030201,28,3,4,2,3,8,1,12,7,7,10,10,0,38,0,0,1,0,-1.1372581131362947,-1.3527384904282829
0500200011665022620401,5,1,6,6,3,7,1,18,10,9,10,8,0,35,0,0,0,1,-1.566487325316482,-0.7060393191253811
1412000010937008190401,14,3,4,4,5,8,3,9,4,7,10,4,1,31,0,0,0,1,-1.726068353644336,-1.5141408095281141
1104200010282022940201,11,4,2,2,3,9,4,9,4,4,7,6,1,32,0,0,0,1,-1.29712908576357,-1.3437052264393574
1503100010639061300301,15,5,2,6,2,6,4,9,4,7,7,6,1,34,0,0,0,1,-1.3556831196481647,-1.7999849502344931
1900601740000001830401,19,4,2,4,4,7,1,11,7,7,6,8,1,35,0,1,0,0,-1.1472163524847612,-1.6262234850955193
150810019108A004240201,15,4,4,2,4,9,4,12,7,7,10,7,0,40,0,0,0,1,-0.745221689355732,-1.2480131335785225
2104400300000001070202,21,5,2,98,6,5,4,9,4,4,5,3,0,34,0,0,0,1,-2.365088081116443,-1.6455968134635843
2500100011260027560501,25,3,2,2,6,7,2,17,10,1,4,3,1,46,0,0,0,1,-0.17820863919983376,-1.2769768390466865
1102000011654033880401,11,2,2,2,6,8,4,12,7,3,9,10,1,40,0,1,0,0,-0.9782832716087769,-1.0659832091162018
1605200011557009440401,16,1,11,4,3,9,3,14,9,10,10,6,1,37,0,0,0,1,-1.791036287899091,-0.7563094897647583
1701100010531006590301,17,3,2,2,9,7,4,16,9,3,6,9,0,32,0,1,0,0,-0.8400851743771551,-1.0875056601444415
1701800010509013530401,17,4,9,6,2,7,4,14,9,9,7,9,1,40,0,1,0,0,-1.0777162487414134,-1.228320506106419
0501700010227025670101,5,4,10,4,3,5,1,16,9,10,9,1,1,43,0,0,0,1,-0.8742799271079134,-1.5292722965277323
1602500060000001490201,16,4,2,2,11,8,3,6,2,1,3,2,0,34,0,0,0,1,-0.9228563917027066,-2.074318246616731
2402800011749037670401,24,1,6,8,4,8,3,17,10,10,10,10,1,43,0,0,1,0,-1.4397694203152012,-0.6883526124771082
080320001073A034390401,8,4,2,2,5,8,1,9,4,4,8,5,1,38,0,0,0,1,-0.8916144366884895,-1.7087506877648173
3205700010022019460202,32,5,2,2,10,6,2,9,4,1,5,6,0,53,0,1,0,0,0.5673949174290828,-2.4353007007253926
0400300011263002250501,4,2,2,2,9,7,5,12,7,3,8,10,1,50,1,1,0,0,-0.3347253200340299,-0.7750352064686871
0900400010405029220401,9,3,2,2,4,8,4,9,4,4,8,6,1,38,0,0,0,1,-1.1606372919104977,-1.372809316309821
0900300011529044350501,9,1,2,4,2,9,4,12,7,7,10,10,1,45,0,0,1,0,-1.2370178848673592,-0.7500037139113251
1403600010151028180501,14,5,2,2,10,10,3,16,9,3,10,9,0,45,0,0,0,1,0.059931769938567414,-1.3190810982547225
2700400011670006930401,27,2,2,2,5,6,5,17,10,4,7,7,1,41,0,0,1,0,-1.173736516199842,-0.709350014319628
2803800010904014030301,28,4,2,2,4,8,1,7,3,3,3,5,1,33,0,1,0,0,-1.2646442075946775,-1.7998601891217731
3105000012911013340201,31,3,2,7,6,5,5,10,6,7,7,5,0,37,0,0,0,1,-1.4071732669261525,-1.4932047103548292
1410100011605022120401,14,2,2,2,4,8,3,12,7,4,9,10,1,38,0,1,0,0,-1.5394650466715698,-1.1837225343122606
3201700011171008450201,32,5,2,2,11,6,2,9,4,3,3,9,0,59,0,1,0,0,0.9301840086423255,-2.496169376497265
090050001128A018270401,9,3,7,2,3,6,4,11,7,7,7,7,1,41,0,0,1,0,-1.1896895257121956,-1.4570802757095556
1510400012173014250201,15,5,2,2,1,7,4,16,9,4,5,10,0,43,0,1,0,0,-0.69685683465596,-1.2807242544971473
1407000200204016120401,14,5,2,2,11,8,3,9,4,4,7,5,0,36,0,0,0,1,-0.5784781317013412,-2.013735791296248
1409708221530043130301,14,1,2,2,8,8,3,12,7,4,7,6,1,33,0,0,0,1,-1.588122422411944,-1.090434375403044
1700700010219003610401,17,4,2,2,7,8,4,16,9,4,10,10,1,44,0,0,1,0,-0.258373457768875,-1.1111692156360298
3202000010234037450401,32,5,2,2,3,5,2,9,4,4,7,9,0,34,0,1,0,0,-0.9740938072731244,-2.2743645872119473
1001500190000001690401,10,5,2,2,5,8,2,12,7,4,6,5,1,37,0,0,0,1,-0.4245071859873449,-1.7354225135626016
1605000180000001360401,16,5,2,2,7,7,3,13,9,3,5,5,1,38,0,0,1,0,-0.8024837982718243,-1.718882417823512
0803700017606025390401,8,2,2,2,5,8,1,9,4,4,8,5,1,37,0,0,0,1,-1.274167388169704,-1.4138347262249327
0502700010651011660401,5,4,2,2,12,8,1,6,2,1,6,4,1,44,0,0,0,1,-0.08921137675196777,-2.1137133138259516
0801900013111029370401,8,2,4,4,3,10,1,17,10,7,9,7,1,35,0,0,0,1,-1.236641415759072,-0.5461905254377771
0900700010572019920402,9,3,2,2,5,7,4,12,7,4,5,5,0,44,0,0,1,0,-0.7506608984408212,-1.3738247134798711
0200100017790028980301,2,4,2,2,2,4,1,9,4,4,9,3,1,33,0,0,0,1,-1.6150155261615544,-2.061983281800329
1409700320284001130201,14,5,2,2,6,8,3,15,9,4,9,10,0,34,0,1,0,0,-0.9383803132348637,-1.459368453612846
110200001036A007890250,11,2,2,2,9,8,4,6,2,1,6,7,0,39,0,1,0,0,-0.9098034622415856,-1.6041719997529253
1503300012201027590203,15,4,6,2,7,6,4,9,4,7,6,2,0,48,0,0,0,1,-0.3820283365224395,-1.9216972297494075
2111400016040001110101,21,2,4,4,3,9,4,15,9,7,7,8,1,35,0,1,0,0,-1.3641689112633137,-0.6331091702477776
3003500010079036810401,30,4,98,2,2,6,5,12,7,4,4,2,1,36,0,0,0,1,-1.8469153348673695,-1.3789572665359642
3019300011362014270202,30,1,4,2,2,3,5,12,7,7,10,2,0,55,0,0,0,1,-1.2624474380048802,-1.3437750440790843
2500600016874014430201,25,4,2,2,6,5,2,18,10,4,9,10,0,60,0,1,0,0,0.5659566963700624,-1.711960431623437
2201400012367013770301,22,4,12,11,4,6,4,17,10,10,10,9,0,34,0,0,0,1,-1.2150316400552565,-1.1526596404166776
0803600011417025380501,8,3,2,2,6,8,1,9,4,3,6,5,1,52,0,0,0,1,-0.3298363211720542,-1.6786207333080632
3200600010131033520401,32,5,2,2,2,8,2,9,4,3,5,6,0,35,0,1,0,0,-0.8415549335838793,-1.922875077375791
2403500010800016610102,24,4,2,2,3,8,3,9,4,4,7,7,1,39,0,0,1,0,-1.3284510588610043,-1.6756273301777411
3019300011362014270202,30,1,4,2,2,3,5,12,7,7,10,2,0,55,0,0,0,1,-1.2624474380048802,-1.3437750440790843
1000500012098044650401,10,2,2,2,5,7,2,9,4,4,6,7,1,35,0,1,0,0,-1.1635024249692651,-1.620103540478869
2700800950000001850102,27,5,2,4,3,9,5,9,4,7,3,1,1,39,0,0,0,1,-1.0146342373728918,-1.3220510756939743
2056500020000001970402,20,3,2,2,5,7,5,12,7,4,2,1,1,39,0,0,0,1,-1.1796520651540467,-1.0911697986388822
2029400010000001930101,20,5,2,2,4,6,5,12,7,4,2,4,1,38,0,1,0,0,-1.034211467664074,-1.464158447145381
1503901511599023290201,15,3,4,4,3,8,4,12,7,7,10,10,0,39,0,0,1,0,-1.1334703782248865,-1.1799695420695189
0900300010291010330301,9,3,6,2,3,8,4,9,4,7,10,10,1,33,0,0,1,0,-1.493260373448331,-1.3233433440761546
0710100011338001570201,7,4,2,3,3,5,5,16,9,7,4,8,0,32,0,1,0,0,-1.5044209250235587,-1.1223208437180596
3010200010707028830401,30,4,2,2,2,6,5,12,7,1,8,7,1,35,0,0,0,1,-1.5148870375469214,-1.2580647419072817
1505800010717005300401,15,3,2,2,3,8,4,9,4,4,7,7,1,44,0,0,1,0,-0.9724633242383769,-1.3916479589492177
1501000010249035240450,15,5,2,2,6,8,4,9,4,1,4,6,1,36,0,1,0,0,-0.7412099816095016,-1.6898284813793643
3003500010064007810203,30,4,10,4,6,7,5,15,9,10,5,7,0,36,0,1,0,0,-1.016826067116272,-1.0650684344026728
0200400017307059970301,2,2,2,11,3,8,1,12,7,9,10,8,1,34,0,0,0,1,-1.6315779612729682,-1.095076306315927
0900200010044034160401,9,4,2,2,4,8,4,9,4,3,9,9,1,38,1,0,1,0,-0.833350901276875,-1.1878233010032893
150570001032A016240401,15,3,2,2,3,8,4,8,4,4,5,3,1,33,0,0,0,1,-1.5055899288499897,-1.3912508673694992
1606600010446005430201,16,4,2,2,9,6,3,15,9,1,8,9,0,47,0,1,0,0,-0.3638558938973264,-1.6893707689570894
3204201761225022530401,32,5,2,2,12,6,2,9,4,1,2,1,1,38,0,0,0,1,0.032372701267368464,-2.331918270155167
150570001032A016230401,15,5,2,2,7,6,4,1,1,1,2,1,1,35,0,0,0,1,-1.04038831129253,-2.510289336992348
1502500011235019290401,15,3,6,12,3,7,4,18,10,10,8,6,1,35,0,0,0,1,-1.350367814496835,-0.7518800385351738
1505800010717011310201,15,2,2,2,3,9,4,16,9,4,8,4,0,42,0,0,0,1,-0.957159112736863,-0.6589569703841386
2104400300000001070301,21,4,2,2,13,6,4,11,7,4,6,8,1,34,0,1,0,0,-0.45000487086303265,-1.7589208143799167
1502900010132041300401,15,4,2,2,2,7,4,9,4,3,8,2,0,40,1,0,0,1,-0.9531829479807582,-1.3172283932293696
1902100010927025900301,19,1,2,2,6,8,1,17,10,4,4,4,1,33,0,0,1,0,-1.3142167892477454,-0.6828001917730511
1412002315726047190201,14,3,2,2,8,8,3,7,3,4,7,6,0,35,0,0,0,1,-1.279108036427631,-1.8011106806522057
0901100011484005520201,9,1,4,2,4,6,4,9,4,7,7,5,0,60,0,0,0,1,-0.590073218527392,-1.503568757451578
150810019108A004250101,15,1,2,2,8,9,4,8,4,4,3,2,1,60,0,0,0,1,-0.10804698500609611,-1.2750214750190354
1412000015340001190201,14,2,4,4,6,6,3,15,9,7,8,6,1,46,0,0,0,1,-1.0658690775668505,-1.2793899430247588
1503300012273004580301,15,4,2,2,13,6,4,9,4,1,1,4,1,34,0,1,0,0,-0.5061591387964248,-1.9042567149744725
3110200010580012330271,31,3,2,2,3,9,5,16,9,4,9,10,0,38,0,1,0,0,-1.1509834934931262,-0.5728594902688426
070890001105A027490501,7,4,2,2,4,8,5,2,1,1,4,2,1,54,0,0,0,1,-0.6327298456246948,-1.92823301896092
2111400014754008070401,21,3,2,2,12,7,4,9,4,4,7,6,1,44,0,0,0,1,-0.24467288404311294,-1.6931553646467556
0804800640000001330201,8,5,6,4,5,8,1,12,7,9,8,10,0,52,0,1,0,0,-0.01981742176864071,-1.769792581041068
1700700010577001610301,17,5,2,2,4,7,4,1,1,3,2,2,1,32,0,0,1,0,-1.382074145585768,-2.3149452010894196
0901600010285001910301,9,2,4,2,2,6,4,16,9,7,10,8,0,31,0,0,0,1,-1.73132278165422,-0.9043738952470614
1503300010811035590201,15,3,4,3,5,6,4,12,7,7,9,10,0,41,1,1,0,0,-0.8096514799202166,-1.1352166399175379
0900700011354015990501,9,3,2,2,1,7,4,9,4,4,5,3,1,45,0,0,0,1,-1.1591424752788384,-1.4686324589524111
1702700010029039540201,17,5,4,2,2,6,4,12,7,7,8,4,0,32,0,0,0,1,-1.2927586844194066,-1.634098500478864
0707800010166015510401,7,5,2,2,7,8,5,17,10,4,5,4,0,40,0,0,0,1,-0.40318718846231083,-0.9981821009120703
0801900013234035330501,8,2,2,2,4,10,1,9,4,3,6,8,1,46,0,1,0,0,-0.8322974242966692,-1.227855685264353
0900500012945002280501,9,3,2,2,3,6,4,12,7,3,7,9,0,54,0,1,0,0,-0.5241177553172607,-1.5105897022915165
1412402350000001130301,14,5,2,2,11,8,3,6,2,3,6,5,1,34,0,0,0,1,-0.7754702261784543,-2.172676773430923
3005801070000001810202,30,5,2,2,7,6,5,8,4,3,4,2,0,43,1,0,0,1,-0.4751291519075702,-1.5677421385838457
150570001032A016240401,15,3,2,2,3,8,4,8,4,4,5,3,1,33,0,0,0,1,-1.5055899288499897,-1.3912508673694992
2500600016874029440501,25,4,2,2,6,9,2,15,9,3,3,10,1,46,0,1,0,0,0.04991200596673118,-1.3417050689412546
2039700010159053960201,20,5,2,2,8,4,5,9,4,3,1,1,0,40,0,0,1,0,-0.7724071613844656,-2.0500297462621195
1304100010208002990401,13,3,4,4,4,8,4,9,4,7,7,3,1,35,0,0,0,1,-1.3349820874123328,-1.3466409877018863
1501300010202023250201,15,1,2,2,4,9,4,12,7,4,9,10,0,59,0,1,0,0,-0.369948768365872,-0.9394256467193138
0900800010118007360301,9,1,6,4,3,9,4,15,9,9,10,10,1,34,0,0,1,0,-1.5862759704066631,-0.48471026471266593
0900200010311011910101,9,4,2,2,5,10,4,12,7,4,5,10,1,60,0,1,0,0,0.30527552614994274,-1.241342895038231
1902100010518005910301,19,1,2,2,4,9,1,8,4,4,6,7,1,32,0,1,0,0,-1.729462090989793,-1.1757671781804078
2700400010140021910201,27,2,3,2,5,8,5,9,4,7,7,9,0,57,0,1,0,0,-0.5307843231518143,-1.2191939504830147
1502000010885017230401,15,1,6,4,3,7,4,9,4,9,10,10,1,39,0,0,1,0,-1.6411260644841787,-1.17867386237049
1508100191018015240501,15,1,2,2,4,8,4,9,4,4,8,9,1,48,0,1,0,0,-1.0381407727467955,-1.1509583966469332
3012400010738011820201,30,3,4,2,4,6,5,14,9,7,5,2,0,38,0,0,0,1,-1.3016368361578359,-1.0787073907357942
